Date,Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low,Confiremd_Cases_Daywise,Forecasted_Cases_Daywise,Forecasted_Cases_high_Daywise,Forecasted_Cases_low_Daywise
13-07-2020,13-07-2020,Andhra Pradesh,29168,13428,15412.0,328.0,,,,1933,,,
14-07-2020,14-07-2020,Andhra Pradesh,31103,14274,16464.0,365.0,,,,1935,,,
15-07-2020,15-07-2020,Andhra Pradesh,33019,15144,17467.0,408.0,,,,1916,,,
16-07-2020,16-07-2020,Andhra Pradesh,35451,16621,18378.0,452.0,,,,2432,,,
17-07-2020,17-07-2020,Andhra Pradesh,38044,18159,19393.0,492.0,,,,2593,,,
18-07-2020,18-07-2020,Andhra Pradesh,40646,19814,20298.0,534.0,,,,2602,,,
19-07-2020,19-07-2020,Andhra Pradesh,44609,22260,21763.0,586.0,,,,3963,,,
20-07-2020,20-07-2020,Andhra Pradesh,49650,26118,22890.0,642.0,,,,5041,,,
21-07-2020,21-07-2020,Andhra Pradesh,53724,28800,24228.0,696.0,,,,4074,,,
22-07-2020,22-07-2020,Andhra Pradesh,58668,32336,25574.0,758.0,,,,4944,,,
23-07-2020,23-07-2020,Andhra Pradesh,64713,31763,32127.0,823.0,,,,6045,,,
24-07-2020,24-07-2020,Andhra Pradesh,72711,34272,37555.0,884.0,,,,7998,,,
25-07-2020,25-07-2020,Andhra Pradesh,80858,39990,39935.0,933.0,,,,8147,,,
26-07-2020,26-07-2020,Andhra Pradesh,88671,44431,43255.0,985.0,,,,7813,,,
27-07-2020,27-07-2020,Andhra Pradesh,96298,48956,46301.0,1041.0,,,,7627,,,
28-07-2020,28-07-2020,Andhra Pradesh,102349,51701,49558.0,1090.0,,,,6051,,,
29-07-2020,29-07-2020,Andhra Pradesh,110297,56527,52622.0,1148.0,,,,7948,,,
30-07-2020,30-07-2020,Andhra Pradesh,,,,,108030.0,108632.46782788266,107427.12636862365,,,,
31-07-2020,31-07-2020,Andhra Pradesh,,,,,113752.0,115241.52536898623,112261.86878099472,,5722.0,6609.057541103568,4834.742412371066
01-08-2020,01-08-2020,Andhra Pradesh,,,,,119515.0,122107.72455195656,116921.67530846734,,5763.0,6866.199182970333,4659.806527472625
02-08-2020,02-08-2020,Andhra Pradesh,,,,,125319.0,129195.71483434728,121441.8964934879,,5804.0,7087.990282390718,4520.221185020564
03-08-2020,03-08-2020,Andhra Pradesh,,,,,131164.0,136483.2416733159,125844.78687889887,,5845.0,7287.526838968624,4402.890385410967
04-08-2020,04-08-2020,Andhra Pradesh,,,,,137050.0,143954.64981252176,130146.00172104099,,5886.0,7471.408139205858,4301.214842142115
05-08-2020,05-08-2020,Andhra Pradesh,,,,,142978.0,151598.15797205083,134357.32229982817,,5928.0,7643.5081595290685,4211.320578787185
06-08-2020,06-08-2020,Andhra Pradesh,,,,,148946.0,159404.4870235422,138488.0277436214,,5968.0,7806.329051491368,4130.705443793238
07-08-2020,07-08-2020,Andhra Pradesh,,,,,154956.0,167366.08414798975,142545.67087142676,,6010.0,7961.597124447551,4057.6431278053496
08-08-2020,08-08-2020,Andhra Pradesh,,,,,161007.0,175476.64668406235,146536.55434457542,,6051.0,8110.562536072597,3990.883473148657
09-08-2020,09-08-2020,Andhra Pradesh,,,,,167098.0,183730.81158199822,150466.0412128291,,6091.0,8254.164897935872,3929.486868253676
10-08-2020,10-08-2020,Andhra Pradesh,,,,,173231.0,192123.94309192937,154338.76722605585,,6133.0,8393.131509931147,3872.7260132267547
11-08-2020,11-08-2020,Andhra Pradesh,,,,,179405.0,200651.98204294938,158158.79155516202,,6174.0,8528.038951020018,3820.024329106178
12-08-2020,12-08-2020,Andhra Pradesh,,,,,185621.0,209311.33549879864,161929.70713640732,,6216.0,8659.353455849254,3770.9155812452955
13-08-2020,13-08-2020,Andhra Pradesh,,,,,191877.0,218098.79387232751,165654.7235569413,,6256.0,8787.458373528876,3725.016420533968
14-08-2020,14-08-2020,Andhra Pradesh,,,,,198174.0,227011.46729700424,169336.73068329575,,6297.0,8912.67342467673,3682.007126354467
15-08-2020,15-08-2020,Andhra Pradesh,,,,,204513.0,236046.73586155442,172978.34842674507,,6339.0,9035.268564550177,3641.6177434493147
16-08-2020,16-08-2020,Andhra Pradesh,,,,,210892.0,245202.2100521602,176581.96630110714,,6379.0,9155.474190605775,3603.6178743620694
17-08-2020,17-08-2020,Andhra Pradesh,,,,,217313.0,254475.69885953885,180149.77531566468,,6421.0,9273.488807378657,3567.8090145575406
18-08-2020,18-08-2020,Andhra Pradesh,,,,,223774.0,263865.1837417104,183683.79401239764,,6461.0,9389.484882171528,3534.0186967329646
19-08-2020,19-08-2020,Andhra Pradesh,,,,,230277.0,273368.7971291563,187185.88996082457,,6503.0,9503.61338744592,3502.095948426926
20-08-2020,20-08-2020,Andhra Pradesh,,,,,236821.0,282984.8045019596,190657.7976808624,,6544.0,9616.007372803288,3471.9077200378233
21-08-2020,21-08-2020,Andhra Pradesh,,,,,243406.0,292711.5893103994,194101.13372223213,,6585.0,9726.784808439785,3443.3360413697374
22-08-2020,22-08-2020,Andhra Pradesh,,,,,250033.0,302547.6401841957,197517.40945521358,,6627.0,9836.05087379634,3416.2757329814485
23-08-2020,23-08-2020,Andhra Pradesh,,,,,256700.0,312491.5400024021,200908.04200075334,,6667.0,9943.89981820638,3390.63254553976
24-08-2020,24-08-2020,Andhra Pradesh,,,,,263408.0,322541.95648986,204274.3636340099,,6708.0,10050.41648745793,3366.3216332565644
25-08-2020,25-08-2020,Andhra Pradesh,,,,,270158.0,332697.6340766313,207617.6299249214,,6750.0,10155.677586771257,3343.2662909115024
26-08-2020,26-08-2020,Andhra Pradesh,,,,,276948.0,342957.3868103896,210939.02682581428,,6790.0,10259.752733758301,3321.396900892869
27-08-2020,27-08-2020,Andhra Pradesh,,,,,283780.0,353320.0921529128,214239.67687491042,,6832.0,10362.70534252323,3300.650049096148
03-04-2020,03-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,,,,
04-04-2020,04-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
05-04-2020,05-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
06-04-2020,06-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
07-04-2020,07-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
08-04-2020,08-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
09-04-2020,09-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
10-04-2020,10-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
11-04-2020,11-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
12-04-2020,12-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
13-04-2020,13-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
14-04-2020,14-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
15-04-2020,15-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
16-04-2020,16-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
17-04-2020,17-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
18-04-2020,18-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
19-04-2020,19-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
20-04-2020,20-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
21-04-2020,21-04-2020,Arunachal Pradesh,1,1,0.0,0.0,,,,0,,,
22-04-2020,22-04-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
23-04-2020,23-04-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
24-04-2020,24-04-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
25-04-2020,25-04-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
26-04-2020,26-04-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
27-04-2020,27-04-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
28-04-2020,28-04-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
29-04-2020,29-04-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
30-04-2020,30-04-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
01-05-2020,01-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
02-05-2020,02-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
03-05-2020,03-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
04-05-2020,04-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
05-05-2020,05-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
06-05-2020,06-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
07-05-2020,07-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
08-05-2020,08-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
09-05-2020,09-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
10-05-2020,10-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
11-05-2020,11-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
12-05-2020,12-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
13-05-2020,13-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
14-05-2020,14-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
15-05-2020,15-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
16-05-2020,16-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
17-05-2020,17-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
18-05-2020,18-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
19-05-2020,19-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
20-05-2020,20-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
21-05-2020,21-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
22-05-2020,22-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
23-05-2020,23-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
24-05-2020,24-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
25-05-2020,25-05-2020,Arunachal Pradesh,1,0,1.0,0.0,,,,0,,,
26-05-2020,26-05-2020,Arunachal Pradesh,2,1,1.0,0.0,,,,1,,,
27-05-2020,27-05-2020,Arunachal Pradesh,2,1,1.0,0.0,,,,0,,,
28-05-2020,28-05-2020,Arunachal Pradesh,2,1,1.0,0.0,,,,0,,,
29-05-2020,29-05-2020,Arunachal Pradesh,3,2,1.0,0.0,,,,1,,,
30-05-2020,30-05-2020,Arunachal Pradesh,3,2,1.0,0.0,,,,0,,,
31-05-2020,31-05-2020,Arunachal Pradesh,4,3,1.0,0.0,,,,1,,,
01-06-2020,01-06-2020,Arunachal Pradesh,4,3,1.0,0.0,,,,0,,,
02-06-2020,02-06-2020,Arunachal Pradesh,22,21,1.0,0.0,,,,18,,,
03-06-2020,03-06-2020,Arunachal Pradesh,22,21,1.0,0.0,,,,0,,,
04-06-2020,04-06-2020,Arunachal Pradesh,38,37,1.0,0.0,,,,16,,,
05-06-2020,05-06-2020,Arunachal Pradesh,42,41,1.0,0.0,,,,4,,,
06-06-2020,06-06-2020,Arunachal Pradesh,45,44,1.0,0.0,,,,3,,,
07-06-2020,07-06-2020,Arunachal Pradesh,47,46,1.0,0.0,,,,2,,,
08-06-2020,08-06-2020,Arunachal Pradesh,51,50,1.0,0.0,,,,4,,,
09-06-2020,09-06-2020,Arunachal Pradesh,51,50,1.0,0.0,,,,0,,,
10-06-2020,10-06-2020,Arunachal Pradesh,57,56,1.0,0.0,,,,6,,,
11-06-2020,11-06-2020,Arunachal Pradesh,57,55,2.0,0.0,,,,0,,,
12-06-2020,12-06-2020,Arunachal Pradesh,61,57,4.0,0.0,,,,4,,,
13-06-2020,13-06-2020,Arunachal Pradesh,67,63,4.0,0.0,,,,6,,,
14-06-2020,14-06-2020,Arunachal Pradesh,87,83,4.0,0.0,,,,20,,,
15-06-2020,15-06-2020,Arunachal Pradesh,91,84,7.0,0.0,,,,4,,,
16-06-2020,16-06-2020,Arunachal Pradesh,91,84,7.0,0.0,,,,0,,,
17-06-2020,17-06-2020,Arunachal Pradesh,95,88,7.0,0.0,,,,4,,,
18-06-2020,18-06-2020,Arunachal Pradesh,99,92,7.0,0.0,,,,4,,,
19-06-2020,19-06-2020,Arunachal Pradesh,103,93,10.0,0.0,,,,4,,,
20-06-2020,20-06-2020,Arunachal Pradesh,103,92,11.0,0.0,,,,0,,,
21-06-2020,21-06-2020,Arunachal Pradesh,135,121,14.0,0.0,,,,32,,,
22-06-2020,22-06-2020,Arunachal Pradesh,135,120,15.0,0.0,,,,0,,,
23-06-2020,23-06-2020,Arunachal Pradesh,139,118,21.0,0.0,,,,4,,,
24-06-2020,24-06-2020,Arunachal Pradesh,148,126,22.0,0.0,,,,9,,,
25-06-2020,25-06-2020,Arunachal Pradesh,158,120,38.0,0.0,,,,10,,,
26-06-2020,26-06-2020,Arunachal Pradesh,160,121,38.0,1.0,,,,2,,,
27-06-2020,27-06-2020,Arunachal Pradesh,172,129,42.0,1.0,,,,12,,,
28-06-2020,28-06-2020,Arunachal Pradesh,177,122,54.0,1.0,,,,5,,,
29-06-2020,29-06-2020,Arunachal Pradesh,182,121,60.0,1.0,,,,5,,,
30-06-2020,30-06-2020,Arunachal Pradesh,187,125,61.0,1.0,,,,5,,,
01-07-2020,01-07-2020,Arunachal Pradesh,191,128,62.0,1.0,,,,4,,,
02-07-2020,02-07-2020,Arunachal Pradesh,195,128,66.0,1.0,,,,4,,,
03-07-2020,03-07-2020,Arunachal Pradesh,195,128,66.0,1.0,,,,0,,,
04-07-2020,04-07-2020,Arunachal Pradesh,252,176,75.0,1.0,,,,57,,,
05-07-2020,05-07-2020,Arunachal Pradesh,259,182,76.0,1.0,,,,7,,,
06-07-2020,06-07-2020,Arunachal Pradesh,269,190,78.0,1.0,,,,10,,,
07-07-2020,07-07-2020,Arunachal Pradesh,270,176,92.0,2.0,,,,1,,,
08-07-2020,08-07-2020,Arunachal Pradesh,276,169,105.0,2.0,,,,6,,,
09-07-2020,09-07-2020,Arunachal Pradesh,287,176,109.0,2.0,,,,11,,,
10-07-2020,10-07-2020,Arunachal Pradesh,302,180,120.0,2.0,,,,15,,,
11-07-2020,11-07-2020,Arunachal Pradesh,335,213,120.0,2.0,,,,33,,,
12-07-2020,12-07-2020,Arunachal Pradesh,341,214,125.0,2.0,,,,6,,,
13-07-2020,13-07-2020,Arunachal Pradesh,359,219,138.0,2.0,,,,18,,,
14-07-2020,14-07-2020,Arunachal Pradesh,387,240,145.0,2.0,,,,28,,,
15-07-2020,15-07-2020,Arunachal Pradesh,462,306,153.0,3.0,,,,75,,,
16-07-2020,16-07-2020,Arunachal Pradesh,462,306,153.0,3.0,,,,0,,,
17-07-2020,17-07-2020,Arunachal Pradesh,543,387,153.0,3.0,,,,81,,,
18-07-2020,18-07-2020,Arunachal Pradesh,609,431,175.0,3.0,,,,66,,,
19-07-2020,19-07-2020,Arunachal Pradesh,650,373,274.0,3.0,,,,41,,,
20-07-2020,20-07-2020,Arunachal Pradesh,740,455,282.0,3.0,,,,90,,,
21-07-2020,21-07-2020,Arunachal Pradesh,790,502,285.0,3.0,,,,50,,,
22-07-2020,22-07-2020,Arunachal Pradesh,858,552,303.0,3.0,,,,68,,,
23-07-2020,23-07-2020,Arunachal Pradesh,949,632,314.0,3.0,,,,91,,,
24-07-2020,24-07-2020,Arunachal Pradesh,991,654,334.0,3.0,,,,42,,,
25-07-2020,25-07-2020,Arunachal Pradesh,1056,661,392.0,3.0,,,,65,,,
26-07-2020,26-07-2020,Arunachal Pradesh,1126,695,428.0,3.0,,,,70,,,
27-07-2020,27-07-2020,Arunachal Pradesh,1158,650,505.0,3.0,,,,32,,,
28-07-2020,28-07-2020,Arunachal Pradesh,1239,662,574.0,3.0,,,,81,,,
29-07-2020,29-07-2020,Arunachal Pradesh,1330,710,617.0,3.0,,,,91,,,
30-07-2020,30-07-2020,Arunachal Pradesh,,,,,1293.0,1315.2163083661032,1270.456777978318,,,,
31-07-2020,31-07-2020,Arunachal Pradesh,,,,,1348.0,1379.2043354997388,1316.6512318551097,,55.0,63.98802713363557,46.19445387679161
01-08-2020,01-08-2020,Arunachal Pradesh,,,,,1419.0,1463.325879639468,1373.7972286877675,,71.0,84.12154413972917,57.14599683265783
02-08-2020,02-08-2020,Arunachal Pradesh,,,,,1474.0,1536.8964288752716,1410.9534842096884,,55.0,73.57054923580358,37.15625552192091
03-08-2020,03-08-2020,Arunachal Pradesh,,,,,1537.0,1616.7967670791313,1458.0513983487185,,63.0,79.90033820385975,47.09791413903008
04-08-2020,04-08-2020,Arunachal Pradesh,,,,,1603.0,1701.8987413218024,1503.3963176560196,,66.0,85.10197424267108,45.3449193073011
05-08-2020,05-08-2020,Arunachal Pradesh,,,,,1663.0,1783.215549994594,1542.4393792715039,,60.0,81.3168086727917,39.04306161548425
06-08-2020,06-08-2020,Arunachal Pradesh,,,,,1729.0,1870.566269473312,1586.521782835345,,66.0,87.35071947871802,44.082403563841126
07-08-2020,07-08-2020,Arunachal Pradesh,,,,,1793.0,1958.5811406929038,1627.0604299708161,,64.0,88.01487121959167,40.53864713547114
08-08-2020,08-08-2020,Arunachal Pradesh,,,,,1857.0,2047.0262762328991,1666.5209069508462,,64.0,88.44513553999536,39.46047698003008
09-08-2020,09-08-2020,Arunachal Pradesh,,,,,1923.0,2139.05632432448,1707.4110142290278,,66.0,92.03004809158097,40.89010727818163
10-08-2020,10-08-2020,Arunachal Pradesh,,,,,1989.0,2231.38645495832,1745.947679167643,,66.0,92.33013063383987,38.536664938615104
11-08-2020,11-08-2020,Arunachal Pradesh,,,,,2055.0,2325.492333987513,1784.6656869968983,,66.0,94.10587902919315,38.718007829255384
12-08-2020,12-08-2020,Arunachal Pradesh,,,,,2122.0,2421.6185868574676,1823.2404567295764,,67.0,96.12625286995444,38.57476973267808
13-08-2020,13-08-2020,Arunachal Pradesh,,,,,2190.0,2518.571251445015,1860.663579391634,,68.0,96.95266458754759,37.423122662057494
14-08-2020,14-08-2020,Arunachal Pradesh,,,,,2258.0,2617.357807416693,1898.2277411186328,,68.0,98.7865559716779,37.56416172699892
15-08-2020,15-08-2020,Arunachal Pradesh,,,,,2326.0,2717.543464578503,1935.2673909782484,,68.0,100.18565716181001,37.039649859615565
16-08-2020,16-08-2020,Arunachal Pradesh,,,,,2395.0,2818.9297738706427,1971.7973261025093,,69.0,101.38630929213969,36.529935124260874
17-08-2020,17-08-2020,Arunachal Pradesh,,,,,2465.0,2921.9051320351136,2008.2438779471638,,70.0,102.97535816447089,36.44655184465455
18-08-2020,18-08-2020,Arunachal Pradesh,,,,,2535.0,3026.1232745632506,2044.2238543773317,,70.0,104.21814252813692,35.97997643016788
19-08-2020,19-08-2020,Arunachal Pradesh,,,,,2606.0,3131.6638128352647,2079.9403651969674,,71.0,105.54053827201415,35.71651081963569
20-08-2020,20-08-2020,Arunachal Pradesh,,,,,2677.0,3238.591586890887,2115.4546161904254,,71.0,106.9277740556222,35.51425099345806
21-08-2020,21-08-2020,Arunachal Pradesh,,,,,2749.0,3346.7468759194667,2150.636262839134,,72.0,108.15528902857977,35.181646648708465
22-08-2020,22-08-2020,Arunachal Pradesh,,,,,2821.0,3456.2125306652842,2185.627610329495,,72.0,109.46565474581757,34.99134749036102
23-08-2020,23-08-2020,Arunachal Pradesh,,,,,2894.0,3566.9529489595566,2220.3989745972035,,73.0,110.74041829427233,34.77136426770858
24-08-2020,24-08-2020,Arunachal Pradesh,,,,,2967.0,3678.9183193450544,2254.938760784994,,73.0,111.96537038549786,34.53978618779047
25-08-2020,25-08-2020,Arunachal Pradesh,,,,,3041.0,3792.143318967589,2289.3123399543874,,74.0,113.2249996225346,34.37357916939345
26-08-2020,26-08-2020,Arunachal Pradesh,,,,,3115.0,3906.5859597271865,2323.494253260108,,74.0,114.44264075959745,34.18191330572063
27-08-2020,27-08-2020,Arunachal Pradesh,,,,,3190.0,4022.236662024628,2357.506143293024,,75.0,115.65070229744151,34.011890032915744
02-04-2020,02-04-2020,Assam,1,1,0.0,0.0,,,,,,,
03-04-2020,03-04-2020,Assam,16,16,0.0,0.0,,,,15,,,
04-04-2020,04-04-2020,Assam,24,24,0.0,0.0,,,,8,,,
05-04-2020,05-04-2020,Assam,24,24,0.0,0.0,,,,0,,,
06-04-2020,06-04-2020,Assam,26,26,0.0,0.0,,,,2,,,
07-04-2020,07-04-2020,Assam,26,26,0.0,0.0,,,,0,,,
08-04-2020,08-04-2020,Assam,27,27,0.0,0.0,,,,1,,,
09-04-2020,09-04-2020,Assam,28,28,0.0,0.0,,,,1,,,
10-04-2020,10-04-2020,Assam,29,29,0.0,0.0,,,,1,,,
11-04-2020,11-04-2020,Assam,29,28,0.0,1.0,,,,0,,,
12-04-2020,12-04-2020,Assam,29,28,0.0,1.0,,,,0,,,
13-04-2020,13-04-2020,Assam,29,28,0.0,1.0,,,,0,,,
14-04-2020,14-04-2020,Assam,31,30,0.0,1.0,,,,2,,,
15-04-2020,15-04-2020,Assam,32,31,0.0,1.0,,,,1,,,
16-04-2020,16-04-2020,Assam,33,32,0.0,1.0,,,,1,,,
17-04-2020,17-04-2020,Assam,35,29,5.0,1.0,,,,2,,,
18-04-2020,18-04-2020,Assam,35,29,5.0,1.0,,,,0,,,
19-04-2020,19-04-2020,Assam,35,22,12.0,1.0,,,,0,,,
20-04-2020,20-04-2020,Assam,35,17,17.0,1.0,,,,0,,,
21-04-2020,21-04-2020,Assam,35,15,19.0,1.0,,,,0,,,
22-04-2020,22-04-2020,Assam,35,15,19.0,1.0,,,,0,,,
23-04-2020,23-04-2020,Assam,35,15,19.0,1.0,,,,0,,,
24-04-2020,24-04-2020,Assam,36,16,19.0,1.0,,,,1,,,
25-04-2020,25-04-2020,Assam,36,16,19.0,1.0,,,,0,,,
26-04-2020,26-04-2020,Assam,36,16,19.0,1.0,,,,0,,,
27-04-2020,27-04-2020,Assam,36,8,27.0,1.0,,,,0,,,
28-04-2020,28-04-2020,Assam,36,8,27.0,1.0,,,,0,,,
29-04-2020,29-04-2020,Assam,38,10,27.0,1.0,,,,2,,,
30-04-2020,30-04-2020,Assam,38,8,29.0,1.0,,,,0,,,
01-05-2020,01-05-2020,Assam,42,12,29.0,1.0,,,,4,,,
02-05-2020,02-05-2020,Assam,43,10,32.0,1.0,,,,1,,,
03-05-2020,03-05-2020,Assam,43,10,32.0,1.0,,,,0,,,
04-05-2020,04-05-2020,Assam,43,10,32.0,1.0,,,,0,,,
05-05-2020,05-05-2020,Assam,43,10,32.0,1.0,,,,0,,,
06-05-2020,06-05-2020,Assam,43,10,32.0,1.0,,,,0,,,
07-05-2020,07-05-2020,Assam,45,12,32.0,1.0,,,,2,,,
08-05-2020,08-05-2020,Assam,54,19,34.0,1.0,,,,9,,,
09-05-2020,09-05-2020,Assam,59,24,34.0,1.0,,,,5,,,
10-05-2020,10-05-2020,Assam,63,27,34.0,2.0,,,,4,,,
11-05-2020,11-05-2020,Assam,63,27,34.0,2.0,,,,0,,,
12-05-2020,12-05-2020,Assam,65,29,34.0,2.0,,,,2,,,
13-05-2020,13-05-2020,Assam,65,24,39.0,2.0,,,,0,,,
14-05-2020,14-05-2020,Assam,80,39,39.0,2.0,,,,15,,,
15-05-2020,15-05-2020,Assam,87,46,39.0,2.0,,,,7,,,
16-05-2020,16-05-2020,Assam,90,47,41.0,2.0,,,,3,,,
17-05-2020,17-05-2020,Assam,92,49,41.0,2.0,,,,2,,,
18-05-2020,18-05-2020,Assam,101,58,41.0,2.0,,,,9,,,
19-05-2020,19-05-2020,Assam,107,64,41.0,2.0,,,,6,,,
20-05-2020,20-05-2020,Assam,142,97,41.0,4.0,,,,35,,,
21-05-2020,21-05-2020,Assam,170,118,48.0,4.0,,,,28,,,
22-05-2020,22-05-2020,Assam,203,145,54.0,4.0,,,,33,,,
23-05-2020,23-05-2020,Assam,259,201,54.0,4.0,,,,56,,,
24-05-2020,24-05-2020,Assam,329,270,55.0,4.0,,,,70,,,
25-05-2020,25-05-2020,Assam,378,319,55.0,4.0,,,,49,,,
26-05-2020,26-05-2020,Assam,526,460,62.0,4.0,,,,148,,,
27-05-2020,27-05-2020,Assam,616,550,62.0,4.0,,,,90,,,
28-05-2020,28-05-2020,Assam,781,690,87.0,4.0,,,,165,,,
29-05-2020,29-05-2020,Assam,856,748,104.0,4.0,,,,75,,,
30-05-2020,30-05-2020,Assam,1024,895,125.0,4.0,,,,168,,,
31-05-2020,31-05-2020,Assam,1185,1018,163.0,4.0,,,,161,,,
01-06-2020,01-06-2020,Assam,1272,1083,185.0,4.0,,,,87,,,
02-06-2020,02-06-2020,Assam,1390,1109,277.0,4.0,,,,118,,,
03-06-2020,03-06-2020,Assam,1513,1185,324.0,4.0,,,,123,,,
04-06-2020,04-06-2020,Assam,1672,1255,413.0,4.0,,,,159,,,
05-06-2020,05-06-2020,Assam,1988,1542,442.0,4.0,,,,316,,,
06-06-2020,06-06-2020,Assam,2153,1651,498.0,4.0,,,,165,,,
07-06-2020,07-06-2020,Assam,2397,1846,547.0,4.0,,,,244,,,
08-06-2020,08-06-2020,Assam,2565,1946,615.0,4.0,,,,168,,,
09-06-2020,09-06-2020,Assam,2776,2107,665.0,4.0,,,,211,,,
10-06-2020,10-06-2020,Assam,2937,1848,1085.0,4.0,,,,161,,,
11-06-2020,11-06-2020,Assam,3092,1839,1249.0,4.0,,,,155,,,
12-06-2020,12-06-2020,Assam,3319,1881,1432.0,6.0,,,,227,,,
13-06-2020,13-06-2020,Assam,3498,1953,1537.0,8.0,,,,179,,,
14-06-2020,14-06-2020,Assam,3718,2126,1584.0,8.0,,,,220,,,
15-06-2020,15-06-2020,Assam,4049,2081,1960.0,8.0,,,,331,,,
16-06-2020,16-06-2020,Assam,4158,1984,2166.0,8.0,,,,109,,,
17-06-2020,17-06-2020,Assam,4319,2145,2166.0,8.0,,,,161,,,
18-06-2020,18-06-2020,Assam,4605,1955,2642.0,8.0,,,,286,,,
19-06-2020,19-06-2020,Assam,4777,2114,2654.0,9.0,,,,172,,,
20-06-2020,20-06-2020,Assam,4904,1856,3039.0,9.0,,,,127,,,
21-06-2020,21-06-2020,Assam,4904,1856,3039.0,9.0,,,,0,,,
22-06-2020,22-06-2020,Assam,5388,2019,3360.0,9.0,,,,484,,,
23-06-2020,23-06-2020,Assam,5586,2056,3521.0,9.0,,,,198,,,
24-06-2020,24-06-2020,Assam,5831,2060,3762.0,9.0,,,,245,,,
25-06-2020,25-06-2020,Assam,6198,2231,3958.0,9.0,,,,367,,,
26-06-2020,26-06-2020,Assam,6321,2279,4033.0,9.0,,,,123,,,
27-06-2020,27-06-2020,Assam,6607,2339,4259.0,9.0,,,,286,,,
28-06-2020,28-06-2020,Assam,6816,2307,4500.0,9.0,,,,209,,,
29-06-2020,29-06-2020,Assam,7206,2108,5088.0,10.0,,,,390,,,
30-06-2020,30-06-2020,Assam,7752,2408,5333.0,11.0,,,,546,,,
01-07-2020,01-07-2020,Assam,8227,2568,5647.0,12.0,,,,475,,,
02-07-2020,02-07-2020,Assam,8582,2719,5851.0,12.0,,,,355,,,
