Date,Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low
22-07-2020,22-07-2020,Gujarat,50379,11760,36423.0,2196.0,,,
23-07-2020,23-07-2020,Gujarat,51399,11915,37260.0,2224.0,,,
24-07-2020,24-07-2020,Gujarat,52477,12247,37978.0,2252.0,,,
25-07-2020,25-07-2020,Gujarat,53545,12418,38849.0,2278.0,,,
26-07-2020,26-07-2020,Gujarat,54626,12695,39631.0,2300.0,,,
27-07-2020,27-07-2020,Gujarat,55822,13131,40365.0,2326.0,,,
28-07-2020,28-07-2020,Gujarat,56874,13146,41380.0,2348.0,,,
29-07-2020,29-07-2020,Gujarat,57982,13198,42412.0,2372.0,,,
29-07-2020,29-07-2020,Gujarat,,,,,57982.0,58131.071668808574,57831.99200903545
30-07-2020,30-07-2020,Gujarat,,,,,59098.0,59341.322655990945,58854.07150700215
31-07-2020,31-07-2020,Gujarat,,,,,60222.0,60561.075066345205,59883.916389102014
01-08-2020,01-08-2020,Gujarat,,,,,61356.0,61793.95973279529,60917.89582241112
02-08-2020,02-08-2020,Gujarat,,,,,62498.0,63040.87782780147,61955.108634469165
03-08-2020,03-08-2020,Gujarat,,,,,63649.0,64302.032146935024,62995.3520297049
04-08-2020,04-08-2020,Gujarat,,,,,64808.0,65577.38955731022,64038.65914100406
05-08-2020,05-08-2020,Gujarat,,,,,65976.0,66866.82930798619,65085.15071930748
06-08-2020,06-08-2020,Gujarat,,,,,67153.0,68170.19946682094,66134.97869675719
07-08-2020,07-08-2020,Gujarat,,,,,68338.0,69487.34047675961,67188.30263040801
08-08-2020,08-08-2020,Gujarat,,,,,69532.0,70818.09537927408,68245.27947878811
09-08-2020,09-08-2020,Gujarat,,,,,70734.0,72162.31417580241,69306.05924045939
10-08-2020,10-08-2020,Gujarat,,,,,71945.0,73519.85547881943,70370.78330294703
11-08-2020,11-08-2020,Gujarat,,,,,73165.0,74890.58687931621,71439.58407525999
12-08-2020,12-08-2020,Gujarat,,,,,74393.0,76274.38470990119,72512.58522478979
13-08-2020,13-08-2020,Gujarat,,,,,75631.0,77671.13353793204,73589.90218417876
14-08-2020,14-08-2020,Gujarat,,,,,76876.0,79080.72555629916,74671.64276053653
15-08-2020,15-08-2020,Gujarat,,,,,78130.0,80503.05995587002,75757.90776299562
16-08-2020,16-08-2020,Gujarat,,,,,79393.0,81938.04232061523,76848.79160758539
17-08-2020,17-08-2020,Gujarat,,,,,80665.0,83385.58406400643,77944.38288083425
18-08-2020,18-08-2020,Gujarat,,,,,81945.0,84845.60191353843,79044.76485524735
19-08-2020,19-08-2020,Gujarat,,,,,83234.0,86318.01744416523,80150.0159558707
20-08-2020,20-08-2020,Gujarat,,,,,84531.0,87802.75665842967,81260.21018016148
21-08-2020,21-08-2020,Gujarat,,,,,85838.0,89299.74960970404,82375.41747474737
22-08-2020,22-08-2020,Gujarat,,,,,87152.0,90808.93006448308,83495.70407313365
23-08-2020,23-08-2020,Gujarat,,,,,88476.0,92330.23519965785,84621.13279842926
24-08-2020,24-08-2020,Gujarat,,,,,89808.0,93863.60533091973,85751.7633349428
25-08-2020,25-08-2020,Gujarat,,,,,91148.0,95408.98366876751,86887.6524721755
26-08-2020,26-08-2020,Gujarat,,,,,92498.0,96966.31609894766,88028.85432438087
12-03-2020,12-03-2020,Haryana,14,14,0.0,0.0,,,
13-03-2020,13-03-2020,Haryana,14,14,0.0,0.0,,,
14-03-2020,14-03-2020,Haryana,14,14,0.0,0.0,,,
15-03-2020,15-03-2020,Haryana,14,14,0.0,0.0,,,
16-03-2020,16-03-2020,Haryana,14,14,0.0,0.0,,,
17-03-2020,17-03-2020,Haryana,15,15,0.0,0.0,,,
18-03-2020,18-03-2020,Haryana,16,16,0.0,0.0,,,
19-03-2020,19-03-2020,Haryana,17,17,0.0,0.0,,,
20-03-2020,20-03-2020,Haryana,17,17,0.0,0.0,,,
21-03-2020,21-03-2020,Haryana,17,17,0.0,0.0,,,
22-03-2020,22-03-2020,Haryana,21,21,0.0,0.0,,,
23-03-2020,23-03-2020,Haryana,26,26,0.0,0.0,,,
24-03-2020,24-03-2020,Haryana,26,15,11.0,0.0,,,
25-03-2020,25-03-2020,Haryana,28,17,11.0,0.0,,,
26-03-2020,26-03-2020,Haryana,30,19,11.0,0.0,,,
27-03-2020,27-03-2020,Haryana,30,19,11.0,0.0,,,
28-03-2020,28-03-2020,Haryana,33,21,12.0,0.0,,,
29-03-2020,29-03-2020,Haryana,33,21,12.0,0.0,,,
30-03-2020,30-03-2020,Haryana,33,16,17.0,0.0,,,
31-03-2020,31-03-2020,Haryana,40,19,21.0,0.0,,,
01-04-2020,01-04-2020,Haryana,43,22,21.0,0.0,,,
02-04-2020,02-04-2020,Haryana,43,22,21.0,0.0,,,
03-04-2020,03-04-2020,Haryana,43,22,21.0,0.0,,,
04-04-2020,04-04-2020,Haryana,49,25,24.0,0.0,,,
05-04-2020,05-04-2020,Haryana,49,25,24.0,0.0,,,
06-04-2020,06-04-2020,Haryana,84,58,25.0,1.0,,,
07-04-2020,07-04-2020,Haryana,90,64,25.0,1.0,,,
08-04-2020,08-04-2020,Haryana,147,116,28.0,3.0,,,
09-04-2020,09-04-2020,Haryana,147,116,28.0,3.0,,,
10-04-2020,10-04-2020,Haryana,169,137,29.0,3.0,,,
11-04-2020,11-04-2020,Haryana,177,145,29.0,3.0,,,
12-04-2020,12-04-2020,Haryana,177,145,29.0,3.0,,,
13-04-2020,13-04-2020,Haryana,185,153,29.0,3.0,,,
14-04-2020,14-04-2020,Haryana,185,153,29.0,3.0,,,
15-04-2020,15-04-2020,Haryana,199,162,34.0,3.0,,,
16-04-2020,16-04-2020,Haryana,205,159,43.0,3.0,,,
17-04-2020,17-04-2020,Haryana,205,159,43.0,3.0,,,
18-04-2020,18-04-2020,Haryana,225,179,43.0,3.0,,,
19-04-2020,19-04-2020,Haryana,225,179,43.0,3.0,,,
20-04-2020,20-04-2020,Haryana,233,143,87.0,3.0,,,
21-04-2020,21-04-2020,Haryana,254,124,127.0,3.0,,,
22-04-2020,22-04-2020,Haryana,254,124,127.0,3.0,,,
23-04-2020,23-04-2020,Haryana,262,119,140.0,3.0,,,
24-04-2020,24-04-2020,Haryana,272,113,156.0,3.0,,,
25-04-2020,25-04-2020,Haryana,272,113,156.0,3.0,,,
26-04-2020,26-04-2020,Haryana,289,110,176.0,3.0,,,
27-04-2020,27-04-2020,Haryana,289,110,176.0,3.0,,,
28-04-2020,28-04-2020,Haryana,296,110,183.0,3.0,,,
29-04-2020,29-04-2020,Haryana,310,98,209.0,3.0,,,
30-04-2020,30-04-2020,Haryana,310,98,209.0,3.0,,,
01-05-2020,01-05-2020,Haryana,313,101,209.0,3.0,,,
02-05-2020,02-05-2020,Haryana,360,129,227.0,4.0,,,
03-05-2020,03-05-2020,Haryana,360,129,227.0,4.0,,,
04-05-2020,04-05-2020,Haryana,442,192,245.0,5.0,,,
05-05-2020,05-05-2020,Haryana,517,257,254.0,6.0,,,
06-05-2020,06-05-2020,Haryana,548,286,256.0,6.0,,,
07-05-2020,07-05-2020,Haryana,594,327,260.0,7.0,,,
08-05-2020,08-05-2020,Haryana,625,358,260.0,7.0,,,
09-05-2020,09-05-2020,Haryana,647,360,279.0,8.0,,,
10-05-2020,10-05-2020,Haryana,675,376,290.0,9.0,,,
11-05-2020,11-05-2020,Haryana,703,393,300.0,10.0,,,
12-05-2020,12-05-2020,Haryana,730,382,337.0,11.0,,,
13-05-2020,13-05-2020,Haryana,780,427,342.0,11.0,,,
14-05-2020,14-05-2020,Haryana,793,364,418.0,11.0,,,
15-05-2020,15-05-2020,Haryana,818,368,439.0,11.0,,,
16-05-2020,16-05-2020,Haryana,818,368,439.0,11.0,,,
17-05-2020,17-05-2020,Haryana,887,360,514.0,13.0,,,
18-05-2020,18-05-2020,Haryana,910,334,562.0,14.0,,,
19-05-2020,19-05-2020,Haryana,928,316,598.0,14.0,,,
20-05-2020,20-05-2020,Haryana,964,323,627.0,14.0,,,
21-05-2020,21-05-2020,Haryana,993,331,648.0,14.0,,,
22-05-2020,22-05-2020,Haryana,1031,335,681.0,15.0,,,
23-05-2020,23-05-2020,Haryana,1067,345,706.0,16.0,,,
24-05-2020,24-05-2020,Haryana,1131,365,750.0,16.0,,,
25-05-2020,25-05-2020,Haryana,1184,403,765.0,16.0,,,
26-05-2020,26-05-2020,Haryana,1184,403,765.0,16.0,,,
27-05-2020,27-05-2020,Haryana,1305,464,824.0,17.0,,,
28-05-2020,28-05-2020,Haryana,1381,525,838.0,18.0,,,
29-05-2020,29-05-2020,Haryana,1504,604,881.0,19.0,,,
30-05-2020,30-05-2020,Haryana,1721,762,940.0,19.0,,,
31-05-2020,31-05-2020,Haryana,1923,932,971.0,20.0,,,
01-06-2020,01-06-2020,Haryana,2091,1023,1048.0,20.0,,,
02-06-2020,02-06-2020,Haryana,2356,1280,1055.0,21.0,,,
03-06-2020,03-06-2020,Haryana,2652,1560,1069.0,23.0,,,
04-06-2020,04-06-2020,Haryana,2954,1842,1089.0,23.0,,,
05-06-2020,05-06-2020,Haryana,3281,1123,2134.0,24.0,,,
06-06-2020,06-06-2020,Haryana,3597,1439,2134.0,24.0,,,
07-06-2020,07-06-2020,Haryana,3952,1794,2134.0,24.0,,,
08-06-2020,08-06-2020,Haryana,4448,2286,2134.0,28.0,,,
09-06-2020,09-06-2020,Haryana,4854,2681,2134.0,39.0,,,
10-06-2020,10-06-2020,Haryana,5209,3030,2134.0,45.0,,,
11-06-2020,11-06-2020,Haryana,5579,3339,2188.0,52.0,,,
12-06-2020,12-06-2020,Haryana,5968,3644,2260.0,64.0,,,
13-06-2020,13-06-2020,Haryana,6334,3789,2475.0,70.0,,,
14-06-2020,14-06-2020,Haryana,6749,3868,2803.0,78.0,,,
15-06-2020,15-06-2020,Haryana,7208,4117,3003.0,88.0,,,
16-06-2020,16-06-2020,Haryana,7722,4057,3565.0,100.0,,,
17-06-2020,17-06-2020,Haryana,8272,4406,3748.0,118.0,,,
18-06-2020,18-06-2020,Haryana,8832,4750,3952.0,130.0,,,
19-06-2020,19-06-2020,Haryana,9218,4528,4556.0,134.0,,,
20-06-2020,20-06-2020,Haryana,9743,4710,4889.0,144.0,,,
21-06-2020,21-06-2020,Haryana,10223,4946,5128.0,149.0,,,
22-06-2020,22-06-2020,Haryana,10635,4918,5557.0,160.0,,,
23-06-2020,23-06-2020,Haryana,11025,4940,5916.0,169.0,,,
24-06-2020,24-06-2020,Haryana,11520,4844,6498.0,178.0,,,
25-06-2020,25-06-2020,Haryana,12010,4897,6925.0,188.0,,,
26-06-2020,26-06-2020,Haryana,12463,4885,7380.0,198.0,,,
27-06-2020,27-06-2020,Haryana,12884,4657,8016.0,211.0,,,
28-06-2020,28-06-2020,Haryana,13427,4737,8472.0,218.0,,,
29-06-2020,29-06-2020,Haryana,13829,4689,8917.0,223.0,,,
30-06-2020,30-06-2020,Haryana,14210,4476,9502.0,232.0,,,
01-07-2020,01-07-2020,Haryana,14548,4340,9972.0,236.0,,,
02-07-2020,02-07-2020,Haryana,14941,4202,10499.0,240.0,,,
03-07-2020,03-07-2020,Haryana,15509,4239,11019.0,251.0,,,
04-07-2020,04-07-2020,Haryana,16003,4057,11691.0,255.0,,,
05-07-2020,05-07-2020,Haryana,16548,4031,12257.0,260.0,,,
06-07-2020,06-07-2020,Haryana,17005,3796,12944.0,265.0,,,
07-07-2020,07-07-2020,Haryana,17504,3893,13335.0,276.0,,,
08-07-2020,08-07-2020,Haryana,17999,4075,13645.0,279.0,,,
09-07-2020,09-07-2020,Haryana,18690,4302,14106.0,282.0,,,
10-07-2020,10-07-2020,Haryana,19369,4572,14510.0,287.0,,,
11-07-2020,11-07-2020,Haryana,19934,4740,14904.0,290.0,,,
12-07-2020,12-07-2020,Haryana,20582,4891,15394.0,297.0,,,
13-07-2020,13-07-2020,Haryana,21240,4956,15983.0,301.0,,,
14-07-2020,14-07-2020,Haryana,21894,4984,16602.0,308.0,,,
15-07-2020,15-07-2020,Haryana,22628,5226,17090.0,312.0,,,
16-07-2020,16-07-2020,Haryana,23306,5320,17667.0,319.0,,,
17-07-2020,17-07-2020,Haryana,24002,5495,18185.0,322.0,,,
18-07-2020,18-07-2020,Haryana,24797,5752,18718.0,327.0,,,
19-07-2020,19-07-2020,Haryana,25547,5885,19318.0,344.0,,,
20-07-2020,20-07-2020,Haryana,26164,6022,19793.0,349.0,,,
21-07-2020,21-07-2020,Haryana,26858,6277,20226.0,355.0,,,
22-07-2020,22-07-2020,Haryana,27462,6146,20952.0,364.0,,,
23-07-2020,23-07-2020,Haryana,28186,6117,21697.0,372.0,,,
24-07-2020,24-07-2020,Haryana,28975,6348,22249.0,378.0,,,
25-07-2020,25-07-2020,Haryana,29755,6420,22953.0,382.0,,,
26-07-2020,26-07-2020,Haryana,30538,6495,23654.0,389.0,,,
27-07-2020,27-07-2020,Haryana,31332,6556,24384.0,392.0,,,
28-07-2020,28-07-2020,Haryana,32127,6684,25046.0,397.0,,,
29-07-2020,29-07-2020,Haryana,32876,6712,25758.0,406.0,,,
29-07-2020,29-07-2020,Haryana,,,,,32930.0,33019.037020074196,32841.945195346816
30-07-2020,30-07-2020,Haryana,,,,,33779.0,33941.017384464474,33617.71229206251
31-07-2020,31-07-2020,Haryana,,,,,34636.0,34875.81041985564,34396.21805671956
01-08-2020,01-08-2020,Haryana,,,,,35500.0,35822.82317526409,35176.38901447843
02-08-2020,02-08-2020,Haryana,,,,,36398.0,36808.766030096616,35988.02984293248
03-08-2020,03-08-2020,Haryana,,,,,37297.0,37813.029658190426,36781.203676347286
04-08-2020,04-08-2020,Haryana,,,,,38178.0,38817.91611746443,37538.20837504941
05-08-2020,05-08-2020,Haryana,,,,,39071.0,39846.205364136804,38296.14215100541
06-08-2020,06-08-2020,Haryana,,,,,39965.0,40892.90778635101,39037.18609994623
07-08-2020,07-08-2020,Haryana,,,,,40842.0,41939.43047385996,39744.802579990326
08-08-2020,08-08-2020,Haryana,,,,,41731.0,43003.53888362354,40457.86128255308
09-08-2020,09-08-2020,Haryana,,,,,42636.0,44090.95553676055,41181.51415267581
10-08-2020,10-08-2020,Haryana,,,,,43540.0,45183.97130038524,41895.22080397903
11-08-2020,11-08-2020,Haryana,,,,,44455.0,46291.34800398536,42619.51709094073
12-08-2020,12-08-2020,Haryana,,,,,45393.0,47422.44071768672,43363.0913593486
13-08-2020,13-08-2020,Haryana,,,,,46331.0,48561.2310074322,44101.05370441443
14-08-2020,14-08-2020,Haryana,,,,,47272.0,49707.83307863861,44836.49661004795
15-08-2020,15-08-2020,Haryana,,,,,48227.0,50873.132431245955,45580.83462320202
16-08-2020,16-08-2020,Haryana,,,,,49182.0,52046.93976082908,46316.627774572094
17-08-2020,17-08-2020,Haryana,,,,,50133.0,53225.28259238565,47041.29595517065
18-08-2020,18-08-2020,Haryana,,,,,51095.0,54419.606885329325,47770.64665503503
19-08-2020,19-08-2020,Haryana,,,,,52062.0,55626.37119643306,48498.4978516205
20-08-2020,20-08-2020,Haryana,,,,,53030.0,56839.39158911537,49219.67662383845
21-08-2020,21-08-2020,Haryana,,,,,54008.0,58067.3845949683,49947.87961705425
22-08-2020,22-08-2020,Haryana,,,,,54997.0,59310.67510475435,50682.42891005712
23-08-2020,23-08-2020,Haryana,,,,,55988.0,60561.573202093285,51414.347813831635
24-08-2020,24-08-2020,Haryana,,,,,56988.0,61824.46017318346,52150.69227410139
25-08-2020,25-08-2020,Haryana,,,,,57998.0,63101.901854834316,52893.24632278425
26-08-2020,26-08-2020,Haryana,,,,,59010.0,64386.958512635014,53632.576543366464
21-03-2020,21-03-2020,Himachal Pradesh,2,2,0.0,0.0,,,
22-03-2020,22-03-2020,Himachal Pradesh,2,2,0.0,0.0,,,
23-03-2020,23-03-2020,Himachal Pradesh,2,2,0.0,0.0,,,
24-03-2020,24-03-2020,Himachal Pradesh,3,2,0.0,1.0,,,
25-03-2020,25-03-2020,Himachal Pradesh,3,2,0.0,1.0,,,
26-03-2020,26-03-2020,Himachal Pradesh,3,2,0.0,1.0,,,
27-03-2020,27-03-2020,Himachal Pradesh,3,2,0.0,1.0,,,
28-03-2020,28-03-2020,Himachal Pradesh,3,2,0.0,1.0,,,
29-03-2020,29-03-2020,Himachal Pradesh,3,2,0.0,1.0,,,
30-03-2020,30-03-2020,Himachal Pradesh,3,2,0.0,1.0,,,
31-03-2020,31-03-2020,Himachal Pradesh,3,2,0.0,1.0,,,
01-04-2020,01-04-2020,Himachal Pradesh,3,2,0.0,1.0,,,
02-04-2020,02-04-2020,Himachal Pradesh,3,1,1.0,1.0,,,
03-04-2020,03-04-2020,Himachal Pradesh,6,4,1.0,1.0,,,
04-04-2020,04-04-2020,Himachal Pradesh,6,4,1.0,1.0,,,
05-04-2020,05-04-2020,Himachal Pradesh,6,4,1.0,1.0,,,
06-04-2020,06-04-2020,Himachal Pradesh,13,11,1.0,1.0,,,
07-04-2020,07-04-2020,Himachal Pradesh,13,10,2.0,1.0,,,
08-04-2020,08-04-2020,Himachal Pradesh,18,15,2.0,1.0,,,
09-04-2020,09-04-2020,Himachal Pradesh,18,15,2.0,1.0,,,
10-04-2020,10-04-2020,Himachal Pradesh,18,15,2.0,1.0,,,
11-04-2020,11-04-2020,Himachal Pradesh,28,21,6.0,1.0,,,
12-04-2020,12-04-2020,Himachal Pradesh,32,25,6.0,1.0,,,
13-04-2020,13-04-2020,Himachal Pradesh,32,18,13.0,1.0,,,
14-04-2020,14-04-2020,Himachal Pradesh,32,18,13.0,1.0,,,
15-04-2020,15-04-2020,Himachal Pradesh,33,19,13.0,1.0,,,
16-04-2020,16-04-2020,Himachal Pradesh,35,18,16.0,1.0,,,
17-04-2020,17-04-2020,Himachal Pradesh,35,18,16.0,1.0,,,
18-04-2020,18-04-2020,Himachal Pradesh,36,19,16.0,1.0,,,
19-04-2020,19-04-2020,Himachal Pradesh,39,22,16.0,1.0,,,
20-04-2020,20-04-2020,Himachal Pradesh,39,22,16.0,1.0,,,
21-04-2020,21-04-2020,Himachal Pradesh,39,22,16.0,1.0,,,
22-04-2020,22-04-2020,Himachal Pradesh,39,22,16.0,1.0,,,
23-04-2020,23-04-2020,Himachal Pradesh,40,21,18.0,1.0,,,
24-04-2020,24-04-2020,Himachal Pradesh,40,21,18.0,1.0,,,
25-04-2020,25-04-2020,Himachal Pradesh,40,21,18.0,1.0,,,
26-04-2020,26-04-2020,Himachal Pradesh,40,17,22.0,1.0,,,
27-04-2020,27-04-2020,Himachal Pradesh,40,17,22.0,1.0,,,
28-04-2020,28-04-2020,Himachal Pradesh,40,17,22.0,1.0,,,
29-04-2020,29-04-2020,Himachal Pradesh,40,14,25.0,1.0,,,
30-04-2020,30-04-2020,Himachal Pradesh,40,14,25.0,1.0,,,
01-05-2020,01-05-2020,Himachal Pradesh,40,11,28.0,1.0,,,
02-05-2020,02-05-2020,Himachal Pradesh,40,9,30.0,1.0,,,
03-05-2020,03-05-2020,Himachal Pradesh,40,6,33.0,1.0,,,
04-05-2020,04-05-2020,Himachal Pradesh,40,5,34.0,1.0,,,
05-05-2020,05-05-2020,Himachal Pradesh,41,6,34.0,1.0,,,
06-05-2020,06-05-2020,Himachal Pradesh,42,2,38.0,2.0,,,
07-05-2020,07-05-2020,Himachal Pradesh,45,5,38.0,2.0,,,
08-05-2020,08-05-2020,Himachal Pradesh,46,6,38.0,2.0,,,
09-05-2020,09-05-2020,Himachal Pradesh,50,10,38.0,2.0,,,
10-05-2020,10-05-2020,Himachal Pradesh,50,10,38.0,2.0,,,
11-05-2020,11-05-2020,Himachal Pradesh,55,14,39.0,2.0,,,
12-05-2020,12-05-2020,Himachal Pradesh,59,18,39.0,2.0,,,
13-05-2020,13-05-2020,Himachal Pradesh,65,24,39.0,2.0,,,
14-05-2020,14-05-2020,Himachal Pradesh,66,25,39.0,2.0,,,
15-05-2020,15-05-2020,Himachal Pradesh,74,33,39.0,2.0,,,
16-05-2020,16-05-2020,Himachal Pradesh,76,34,39.0,3.0,,,
17-05-2020,17-05-2020,Himachal Pradesh,78,32,43.0,3.0,,,
18-05-2020,18-05-2020,Himachal Pradesh,80,33,44.0,3.0,,,
19-05-2020,19-05-2020,Himachal Pradesh,90,43,44.0,3.0,,,
20-05-2020,20-05-2020,Himachal Pradesh,92,42,47.0,3.0,,,
21-05-2020,21-05-2020,Himachal Pradesh,110,53,54.0,3.0,,,
22-05-2020,22-05-2020,Himachal Pradesh,152,90,59.0,3.0,,,
23-05-2020,23-05-2020,Himachal Pradesh,168,106,59.0,3.0,,,
24-05-2020,24-05-2020,Himachal Pradesh,185,121,61.0,3.0,,,
25-05-2020,25-05-2020,Himachal Pradesh,203,137,63.0,3.0,,,
26-05-2020,26-05-2020,Himachal Pradesh,223,151,67.0,5.0,,,
27-05-2020,27-05-2020,Himachal Pradesh,247,175,67.0,5.0,,,
28-05-2020,28-05-2020,Himachal Pradesh,273,198,70.0,5.0,,,
29-05-2020,29-05-2020,Himachal Pradesh,276,201,70.0,5.0,,,
30-05-2020,30-05-2020,Himachal Pradesh,295,203,87.0,5.0,,,
31-05-2020,31-05-2020,Himachal Pradesh,313,197,111.0,5.0,,,
01-06-2020,01-06-2020,Himachal Pradesh,331,206,120.0,5.0,,,
02-06-2020,02-06-2020,Himachal Pradesh,340,213,122.0,5.0,,,
03-06-2020,03-06-2020,Himachal Pradesh,345,200,140.0,5.0,,,
04-06-2020,04-06-2020,Himachal Pradesh,359,204,150.0,5.0,,,
05-06-2020,05-06-2020,Himachal Pradesh,383,199,179.0,5.0,,,
06-06-2020,06-06-2020,Himachal Pradesh,393,199,189.0,5.0,,,
07-06-2020,07-06-2020,Himachal Pradesh,400,201,194.0,5.0,,,
08-06-2020,08-06-2020,Himachal Pradesh,413,184,224.0,5.0,,,
09-06-2020,09-06-2020,Himachal Pradesh,421,189,227.0,5.0,,,
10-06-2020,10-06-2020,Himachal Pradesh,445,191,249.0,5.0,,,
11-06-2020,11-06-2020,Himachal Pradesh,451,191,254.0,6.0,,,
12-06-2020,12-06-2020,Himachal Pradesh,470,184,280.0,6.0,,,
13-06-2020,13-06-2020,Himachal Pradesh,486,183,297.0,6.0,,,
14-06-2020,14-06-2020,Himachal Pradesh,502,183,313.0,6.0,,,
15-06-2020,15-06-2020,Himachal Pradesh,518,174,337.0,7.0,,,
16-06-2020,16-06-2020,Himachal Pradesh,556,195,353.0,8.0,,,
17-06-2020,17-06-2020,Himachal Pradesh,560,180,372.0,8.0,,,
18-06-2020,18-06-2020,Himachal Pradesh,569,189,372.0,8.0,,,
19-06-2020,19-06-2020,Himachal Pradesh,595,205,382.0,8.0,,,
20-06-2020,20-06-2020,Himachal Pradesh,619,223,388.0,8.0,,,
21-06-2020,21-06-2020,Himachal Pradesh,656,235,413.0,8.0,,,
22-06-2020,22-06-2020,Himachal Pradesh,673,240,425.0,8.0,,,
23-06-2020,23-06-2020,Himachal Pradesh,727,282,437.0,8.0,,,
24-06-2020,24-06-2020,Himachal Pradesh,775,324,443.0,8.0,,,
25-06-2020,25-06-2020,Himachal Pradesh,806,332,466.0,8.0,,,
26-06-2020,26-06-2020,Himachal Pradesh,839,353,477.0,9.0,,,
27-06-2020,27-06-2020,Himachal Pradesh,864,353,502.0,9.0,,,
28-06-2020,28-06-2020,Himachal Pradesh,894,376,509.0,9.0,,,
29-06-2020,29-06-2020,Himachal Pradesh,916,378,529.0,9.0,,,
30-06-2020,30-06-2020,Himachal Pradesh,942,377,556.0,9.0,,,
01-07-2020,01-07-2020,Himachal Pradesh,953,363,580.0,10.0,,,
02-07-2020,02-07-2020,Himachal Pradesh,979,355,614.0,10.0,,,
03-07-2020,03-07-2020,Himachal Pradesh,1014,376,628.0,10.0,,,
04-07-2020,04-07-2020,Himachal Pradesh,1033,356,667.0,10.0,,,
05-07-2020,05-07-2020,Himachal Pradesh,1046,331,704.0,11.0,,,
06-07-2020,06-07-2020,Himachal Pradesh,1063,315,737.0,11.0,,,
07-07-2020,07-07-2020,Himachal Pradesh,1077,303,763.0,11.0,,,
08-07-2020,08-07-2020,Himachal Pradesh,1083,282,790.0,11.0,,,
09-07-2020,09-07-2020,Himachal Pradesh,1101,257,833.0,11.0,,,
10-07-2020,10-07-2020,Himachal Pradesh,1140,283,846.0,11.0,,,
11-07-2020,11-07-2020,Himachal Pradesh,1171,277,883.0,11.0,,,
12-07-2020,12-07-2020,Himachal Pradesh,1182,263,908.0,11.0,,,
13-07-2020,13-07-2020,Himachal Pradesh,1213,273,929.0,11.0,,,
14-07-2020,14-07-2020,Himachal Pradesh,1243,292,940.0,11.0,,,
15-07-2020,15-07-2020,Himachal Pradesh,1309,347,951.0,11.0,,,
16-07-2020,16-07-2020,Himachal Pradesh,1341,351,979.0,11.0,,,
17-07-2020,17-07-2020,Himachal Pradesh,1377,382,984.0,11.0,,,
18-07-2020,18-07-2020,Himachal Pradesh,1417,382,1024.0,11.0,,,
19-07-2020,19-07-2020,Himachal Pradesh,1457,410,1036.0,11.0,,,
20-07-2020,20-07-2020,Himachal Pradesh,1483,413,1059.0,11.0,,,
21-07-2020,21-07-2020,Himachal Pradesh,1631,553,1067.0,11.0,,,
22-07-2020,22-07-2020,Himachal Pradesh,1664,576,1077.0,11.0,,,
23-07-2020,23-07-2020,Himachal Pradesh,1725,609,1105.0,11.0,,,
24-07-2020,24-07-2020,Himachal Pradesh,1834,687,1136.0,11.0,,,
25-07-2020,25-07-2020,Himachal Pradesh,1954,798,1145.0,11.0,,,
26-07-2020,26-07-2020,Himachal Pradesh,2049,865,1173.0,11.0,,,
27-07-2020,27-07-2020,Himachal Pradesh,2176,966,1198.0,12.0,,,
28-07-2020,28-07-2020,Himachal Pradesh,2270,1040,1216.0,14.0,,,
29-07-2020,29-07-2020,Himachal Pradesh,2330,1082,1234.0,14.0,,,
29-07-2020,29-07-2020,Himachal Pradesh,,,,,2375.0,2400.0608317551228,2350.706100623363
30-07-2020,30-07-2020,Himachal Pradesh,,,,,2491.0,2528.932555909009,2452.2080140429566
31-07-2020,31-07-2020,Himachal Pradesh,,,,,2608.0,2659.5632921762185,2555.7383131256315
01-08-2020,01-08-2020,Himachal Pradesh,,,,,2726.0,2796.795975728901,2655.767389011562
02-08-2020,02-08-2020,Himachal Pradesh,,,,,2838.0,2932.926070990233,2743.932270641002
03-08-2020,03-08-2020,Himachal Pradesh,,,,,2948.0,3066.040054693215,2830.1205020713696
04-08-2020,04-08-2020,Himachal Pradesh,,,,,3060.0,3206.23518943397,2913.641200398567
05-08-2020,05-08-2020,Himachal Pradesh,,,,,3180.0,3352.2704957977767,3006.93937651567
06-08-2020,06-08-2020,Himachal Pradesh,,,,,3301.0,3501.912584217537,3100.945470587406
07-08-2020,07-08-2020,Himachal Pradesh,,,,,3422.0,3653.1691518699977,3191.618648694421
08-08-2020,08-08-2020,Himachal Pradesh,,,,,3540.0,3801.9104753051774,3277.140808474333
09-08-2020,09-08-2020,Himachal Pradesh,,,,,3655.0,3952.0675320732557,3358.340832867824
10-08-2020,10-08-2020,Himachal Pradesh,,,,,3775.0,4106.513087360566,3443.5485013868806
11-08-2020,11-08-2020,Himachal Pradesh,,,,,3899.0,4265.875737528281,3531.81256756665
12-08-2020,12-08-2020,Himachal Pradesh,,,,,4025.0,4428.440004019971,3621.7144278758456
13-08-2020,13-08-2020,Himachal Pradesh,,,,,4149.0,4590.5974324609615,3708.3193077203123
14-08-2020,14-08-2020,Himachal Pradesh,,,,,4272.0,4752.350011881359,3790.805723684931
15-08-2020,15-08-2020,Himachal Pradesh,,,,,4394.0,4915.613464252021,3872.652058782445
16-08-2020,16-08-2020,Himachal Pradesh,,,,,4520.0,5082.8110149895,3956.5430744755813
